coach_qid,team_qid,team_label,startDate,endDate,League
Q15149,Q978110,Centro Atlético Fénix,1976-01-01T00:00:00Z,1976-01-01T00:00:00Z,Uruguay
Q15149,Q646596,Puebla F.C.,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,Mexico
Q15149,Q645684,C.A. Bella Vista,1977-01-01T00:00:00Z,1979-01-01T00:00:00Z,Uruguay
Q1062458,Q611222,Treviso F.B.C. 1993,1973-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q1062458,Q298217,U.S. Avellino 1912,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q1062458,Q1886,Atalanta BC,1977-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q1062458,Q13385,SPAL,1978-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q1062458,Q8639,Hellas Verona FC,1981-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q1062458,Q501372,Unione Sportiva Catanzaro,1982-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q1062458,Q6641,SSC Bari,1983-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q1062458,Q6664,AC Cesena,1986-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q1062458,Q8428,Calcio Padova,1988-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q1890969,Q18729,Reading F.C.,1903-01-01T00:00:00Z,1906-01-01T00:00:00Z,United Kingdom
Q1890969,Q9617,Arsenal F.C.,1906-01-01T00:00:00Z,1908-01-01T00:00:00Z,United Kingdom
Q1890969,Q19446,Blackburn Rovers F.C.,1908-01-01T00:00:00Z,1911-01-01T00:00:00Z,United Kingdom
Q1890969,Q9617,Arsenal F.C.,1911-01-01T00:00:00Z,1912-01-01T00:00:00Z,United Kingdom
Q562201,Q611222,Treviso F.B.C. 1993,1974-01-01T00:00:00Z,1975-01-01T00:00:00Z,Italy
Q562201,Q631,Inter Milan,1975-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q562201,Q289707,A.C. Reggiana 1919,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q562201,Q2710,Delfino Pescara 1936,1977-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q562201,Q6651,Brescia Calcio,1978-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q562201,Q2674,Palermo F.C.,1983-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q562201,Q8643,Vicenza Calcio,1986-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q562201,Q611222,Treviso F.B.C. 1993,1987-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q562201,Q2312334,Bassano Virtus 55 S.T.,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q1022455,Q2739,A.S. Roma,1978-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q1022455,Q2756,Siena FC,1979-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q1022455,Q2693,Parma Calcio 1913,1980-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q1022455,Q2609,SS Lazio,1982-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q1022455,Q922698,Italy national under-21 football team,1984-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q1022455,Q297430,S.S. Arezzo,1985-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q1022455,Q2609,SS Lazio,1989-01-01T00:00:00Z,1998-01-01T00:00:00Z,Italy
Q925027,Q1256633,SK Jugoslavija,,,Serbia
Q396154,Q16344,A.C. Perugia Calcio,,,Italy
Q396154,Q6703,Empoli FC,1987-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q396154,Q298333,Lucchese 1905,1991-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q396154,Q459794,Piacenza Calcio,1995-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q396154,Q2739,A.S. Roma,1997-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q396154,Q676899,Italy men's national association football team,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q396154,Q459794,Piacenza Calcio,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q396154,Q289029,SSC Ancona,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q396154,Q16344,A.C. Perugia Calcio,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q1448449,Q1153687,F.C. AlzanoCene 1909,1981-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q1448449,Q3664706,Centro Giovanile Virescit Boccaleone,1981-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q1448449,Q1886,Atalanta BC,1986-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q1448449,Q2739,A.S. Roma,1991-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q1448449,Q1886,Atalanta BC,1994-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q1448449,Q289482,AC Monza,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q1448449,Q581713,A.C. Rodengo Saiano,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q3694289,Q1416763,U.S. Gavorrano,,,Italy
Q3694289,Q3626912,A.S.D. Sarzanese Calcio 1906,1960-01-01T00:00:00Z,1966-01-01T00:00:00Z,Italy
Q367846,Q1422,Juventus FC,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q367846,Q289707,A.C. Reggiana 1919,1977-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q367846,Q2674,Palermo F.C.,1978-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q367846,Q1520422,Cavese 1919,1983-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q367846,Q1520422,Cavese 1919,1983-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q367846,Q1279917,Pistoiese FC,1984-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q367846,Q2710,Delfino Pescara 1936,1985-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q367846,Q847587,U.S. Salernitana 1919,1990-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q367846,Q2414604,Vis Pesaro dal 1898,1991-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q2327467,Q13385,SPAL,1963-01-01T00:00:00Z,1968-01-01T00:00:00Z,Italy
Q2327467,Q2674,Palermo F.C.,1968-01-01T00:00:00Z,1973-01-01T00:00:00Z,Italy
Q2327467,Q16348,FC Alessandria,1973-01-01T00:00:00Z,1975-01-01T00:00:00Z,Italy
Q2327467,Q652516,Benevento Calcio,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q2656692,Q1543,AC Milan,1986-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q2656692,Q289482,AC Monza,1987-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q2656692,Q1543,AC Milan,1989-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q2656692,Q922698,Italy national under-21 football team,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q2656692,Q2609,SS Lazio,1991-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q2656692,Q139399,Calcio Foggia 1920,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q2656692,Q676899,Italy men's national association football team,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q2656692,Q1543,AC Milan,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q2656692,Q2798,Udinese Calcio,1995-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q2656692,Q459794,Piacenza Calcio,1997-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q2656692,Q2074,Genoa CFC,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q2656692,Q6651,Brescia Calcio,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q2656692,Q1153687,F.C. AlzanoCene 1909,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q2656692,Q298217,U.S. Avellino 1912,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q2656692,Q139399,Calcio Foggia 1920,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q2656692,Q3625823,Q3625823,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q547067,Q3873513,Italy national under-18 football team,1990-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q547067,Q2768,Torino FC,1992-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q547067,Q922698,Italy national under-21 football team,1994-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
Q547067,Q2052,ACF Fiorentina,1994-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q547067,Q1886,Atalanta BC,1996-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q547067,Q2798,Udinese Calcio,1999-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q547067,Q8476,AS Reggina 1914,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q547067,Q2074,Genoa CFC,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q547067,Q2018,Catania FC,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z,Italy
Q547067,Q289713,Rimini FC,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z,Italy
Q547067,Q16348,FC Alessandria,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,Italy
Q3960825,Q56542463,LR Vicenza,,,Italy
Q2445379,Q852753,Queen's Park F.C.,1922-01-01T00:00:00Z,,United Kingdom
Q2445379,Q18723,Queens Park Rangers F.C.,1922-01-01T00:00:00Z,1924-01-01T00:00:00Z,United Kingdom
Q2445379,Q19597,Rangers F.C.,1924-01-01T00:00:00Z,1928-01-01T00:00:00Z,United Kingdom
Q2445379,Q18716,Newcastle United F.C.,1928-01-01T00:00:00Z,1931-01-01T00:00:00Z,United Kingdom
Q2445379,Q18515,Grimsby Town F.C.,1931-01-01T00:00:00Z,1932-01-01T00:00:00Z,United Kingdom
Q2445379,Q19573,Bury F.C.,1932-01-01T00:00:00Z,1936-01-01T00:00:00Z,United Kingdom
Q2445379,Q3647488,Bury Town F.C.,1932-01-01T00:00:00Z,,United Kingdom
Q2445379,Q19598,Notts County F.C.,1936-01-01T00:00:00Z,1938-01-01T00:00:00Z,United Kingdom
Q2445379,Q2300305,Aldershot F.C.,1938-01-01T00:00:00Z,1943-01-01T00:00:00Z,United Kingdom
Q1381448,Q8615,Spezia Calcio,,,Italy
Q1381448,Q1422,Juventus FC,1922-01-01T00:00:00Z,,Italy
Q1381448,Q8416,Novara Calcio,1922-01-01T00:00:00Z,1923-01-01T00:00:00Z,Italy
Q1381448,Q1422,Juventus FC,1923-01-01T00:00:00Z,1933-01-01T00:00:00Z,Italy
Q1381448,Q676899,Italy men's national association football team,1926-01-01T00:00:00Z,1926-01-01T00:00:00Z,Italy
Q1381448,Q1457,U.C. Sampdoria,1933-01-01T00:00:00Z,1934-01-01T00:00:00Z,Italy
Q1381448,Q1755918,Società Ginnastica Comunale Sampierdarenese,1933-01-01T00:00:00Z,1934-01-01T00:00:00Z,Italy
Q1381448,Q1279917,Pistoiese FC,1934-01-01T00:00:00Z,1935-01-01T00:00:00Z,Italy
Q1381448,Q297416,A.S.D. Biellese 1902,1935-01-01T00:00:00Z,1938-01-01T00:00:00Z,Italy
Q1381448,Q289521,AC Pavia 1911,1938-01-01T00:00:00Z,1939-01-01T00:00:00Z,Italy
Q919590,Q12816605,Törekvés SE,1919-01-01T00:00:00Z,,Hungary
Q919590,Q170561,Hungary men's national football team,1920-01-01T00:00:00Z,1920-01-01T00:00:00Z,Hungary
Q919590,Q533295,Berliner SV 1892,1921-01-01T00:00:00Z,,Germany
Q919590,Q2052,ACF Fiorentina,1922-01-01T00:00:00Z,,Italy
Q919590,Q8615,Spezia Calcio,1922-01-01T00:00:00Z,1924-01-01T00:00:00Z,Italy
Q919590,Q8615,Spezia Calcio,1923-01-01T00:00:00Z,,Italy
Q919590,Q1422,Juventus FC,1924-01-01T00:00:00Z,1928-01-01T00:00:00Z,Italy
Q919590,Q631,Inter Milan,1928-01-01T00:00:00Z,1929-01-01T00:00:00Z,Italy
Q919590,Q1422,Juventus FC,1929-01-01T00:00:00Z,1930-01-01T00:00:00Z,Italy
Q919590,Q1886,Atalanta BC,1930-01-01T00:00:00Z,1932-01-01T00:00:00Z,Italy
Q314744,Q6630,Ascoli Calcio 1898 FC,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q314744,Q8648,Lanciano Calcio 1920,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,Italy
Q314744,Q845043,Frosinone Calcio,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,Italy
Q314744,Q3873548,Italy national under-20 football team,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q314744,Q845043,Frosinone Calcio,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q314744,Q2074,Genoa CFC,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z,Italy
Q314744,Q922698,Italy national under-21 football team,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z,Italy
Q314744,Q676899,Italy men's national association football team,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,Italy
Q314744,Q170040,Rubin Kazan,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z,Russia
Q314744,Q29112,Spartak Moscow,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z,Russia
Q314744,Q1543,AC Milan,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z,Italy
Q314744,Q8639,Hellas Verona FC,2019-01-01T00:00:00Z,2021-01-01T00:00:00Z,Italy
Q314744,Q2710,Delfino Pescara 1936,2020-01-01T00:00:00Z,2021-01-01T00:00:00Z,Italy
Q1042372,Q8455,F.C. Pro Vercelli 1892,1939-01-01T00:00:00Z,1954-01-01T00:00:00Z,Italy
Q1042372,Q676899,Italy men's national association football team,1945-01-01T00:00:00Z,1950-01-01T00:00:00Z,Italy
Q1042372,Q2609,SS Lazio,1954-01-01T00:00:00Z,1955-01-01T00:00:00Z,Italy
Q494319,Q1349814,S.C. Ravenna Sport,,,Italy
Q494319,Q2768,Torino FC,1978-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q494319,Q1886,Atalanta BC,1980-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q494319,Q922698,Italy national under-21 football team,1980-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q494319,Q6630,Ascoli Calcio 1898 FC,1981-01-01T00:00:00Z,1984-01-01T00:00:00Z,Italy
Q494319,Q631,Inter Milan,1984-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q494319,Q2798,Udinese Calcio,1991-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q572383,Q744277,Nemzeti SC,1906-01-01T00:00:00Z,1910-01-01T00:00:00Z,Hungary
Q572383,Q170561,Hungary men's national football team,1910-01-01T00:00:00Z,1920-01-01T00:00:00Z,Hungary
Q572383,Q208396,Ferencvárosi TC,1910-01-01T00:00:00Z,1913-01-01T00:00:00Z,Hungary
Q572383,Q208406,MTK Budapest FC,1913-01-01T00:00:00Z,1922-01-01T00:00:00Z,Hungary
Q572383,Q1362062,Q1362062,1920-01-01T00:00:00Z,1920-01-01T00:00:00Z,
Q572383,Q1886388,Maccabi Brno,1921-01-01T00:00:00Z,1924-01-01T00:00:00Z,Czechoslovakia
Q2846417,Q2146906,A.S.D. Solbiatese Calcio 1911,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q2846417,Q501245,Venezia F.C.,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,Italy
Q2846417,Q2146906,A.S.D. Solbiatese Calcio 1911,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,Italy
Q2846417,Q501245,Venezia F.C.,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z,Italy
Q2846417,Q1628616,Vigevano Calcio,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q2846417,Q16344,A.C. Perugia Calcio,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Italy
Q2846417,Q1785447,S.S. Sambenedettese Calcio,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,Italy
Q2846417,Q1785447,S.S. Sambenedettese Calcio,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q2846417,Q2768,Torino FC,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,Italy
Q2846417,Q2052,ACF Fiorentina,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q2846417,Q8648,Lanciano Calcio 1920,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,Italy
Q2846417,Q1279917,Pistoiese FC,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z,Italy
Q2846417,Q1886,Atalanta BC,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q2846417,Q6630,Ascoli Calcio 1898 FC,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z,Italy
Q2846417,Q6630,Ascoli Calcio 1898 FC,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z,Italy
Q2846417,Q8428,Calcio Padova,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,Italy
Q2846417,Q6721,U.S. Grosseto 1912,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z,Italy
Q2846417,Q6630,Ascoli Calcio 1898 FC,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z,Italy
Q2846417,Q298217,U.S. Avellino 1912,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z,Italy
Q2846417,Q289521,AC Pavia 1911,2014-01-01T00:00:00Z,2016-01-01T00:00:00Z,Italy
Q2846417,Q752483,U.C. AlbinoLeffe,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z,Italy
Q2631653,Q1457,U.C. Sampdoria,1968-01-01T00:00:00Z,1969-01-01T00:00:00Z,Italy
Q2631653,Q1088962,F.S. Sestrese Calcio 1919,1969-01-01T00:00:00Z,1970-01-01T00:00:00Z,Italy
Q2631653,Q3764542,Enna Calcio Società Cooperativa Sportiva Dilettantistica,1970-01-01T00:00:00Z,1974-01-01T00:00:00Z,Italy
Q2631653,Q1899815,A.S.D. Sanremese,1974-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q2631653,Q16339,U.S.D. Novese,1976-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q678243,Q631,Inter Milan,1924-01-01T00:00:00Z,1936-01-01T00:00:00Z,Italy
Q678243,Q676899,Italy men's national association football team,1929-01-01T00:00:00Z,1934-01-01T00:00:00Z,Italy
Q983138,Q15799,Club Atlético River Plate,,,Argentina
Q983138,Q2469413,Sportivo Dock Sud,1945-01-01T00:00:00Z,1946-01-01T00:00:00Z,Argentina
Q983138,Q2739,A.S. Roma,1947-01-01T00:00:00Z,1950-01-01T00:00:00Z,Italy
Q983138,Q8416,Novara Calcio,1950-01-01T00:00:00Z,1952-01-01T00:00:00Z,Italy
Q983138,Q2641,SSC Napoli,1952-01-01T00:00:00Z,1960-01-01T00:00:00Z,Italy
Q983138,Q676899,Italy men's national association football team,1957-01-01T00:00:00Z,1957-01-01T00:00:00Z,Italy
Q983138,Q2074,Genoa CFC,1960-01-01T00:00:00Z,1961-01-01T00:00:00Z,Italy
Q983138,Q1132621,S.S. Scafatese Calcio 1922,1961-01-01T00:00:00Z,1962-01-01T00:00:00Z,Italy
Q2255483,Q2018179,Olaria Atlético Clube,1961-01-01T00:00:00Z,1962-01-01T00:00:00Z,Brazil
Q2255483,Q2641,SSC Napoli,1962-01-01T00:00:00Z,1969-01-01T00:00:00Z,Italy
Q2255483,Q6641,SSC Bari,1969-01-01T00:00:00Z,1972-01-01T00:00:00Z,Italy
Q2255483,Q2641,SSC Napoli,1972-01-01T00:00:00Z,1975-01-01T00:00:00Z,Italy
Q1370535,Q17479,Clube de Regatas do Flamengo,1942-01-01T00:00:00Z,1945-01-01T00:00:00Z,Brazil
Q1370535,Q80958,Botafogo F.R.,1946-01-01T00:00:00Z,1948-01-01T00:00:00Z,Brazil
Q917336,Q1912441,Nazionale Lombardia Foot-Ball Club,1912-01-01T00:00:00Z,1913-01-01T00:00:00Z,Italy
Q917336,Q16348,FC Alessandria,1913-01-01T00:00:00Z,1915-01-01T00:00:00Z,Italy
Q917336,Q676899,Italy men's national association football team,1915-01-01T00:00:00Z,1921-01-01T00:00:00Z,Italy
Q917336,Q631,Inter Milan,1915-01-01T00:00:00Z,1916-01-01T00:00:00Z,Italy
Q917336,Q1886,Atalanta BC,1924-01-01T00:00:00Z,1925-01-01T00:00:00Z,Italy
Q917336,Q2641,SSC Napoli,1925-01-01T00:00:00Z,1926-01-01T00:00:00Z,Italy
Q545682,Q2710,Delfino Pescara 1936,1984-01-01T00:00:00Z,1989-01-01T00:00:00Z,Italy
Q545682,Q2609,SS Lazio,1989-01-01T00:00:00Z,1996-01-01T00:00:00Z,Italy
Q545682,Q8428,Calcio Padova,1996-01-01T00:00:00Z,1999-01-01T00:00:00Z,Italy
Q545682,Q1289495,Sliema Wanderers F.C.,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,Malta
Q923131,Q19516,Lille OSC,1983-01-01T00:00:00Z,1988-01-01T00:00:00Z,France
Q923131,Q193377,Stade Malherbe Caen,1988-01-01T00:00:00Z,1991-01-01T00:00:00Z,France
Q923131,Q1132418,FC Martigues,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,France
Q1385297,Q1900,Cagliari Calcio,,,Italy
Q1385297,Q3975678,A.S.D. OltrepoVoghera,1945-01-01T00:00:00Z,1946-01-01T00:00:00Z,Italy
Q1385297,Q289613,Pisa SC,1946-01-01T00:00:00Z,1949-01-01T00:00:00Z,Italy
Q1385297,Q2052,ACF Fiorentina,1949-01-01T00:00:00Z,1959-01-01T00:00:00Z,Italy
Q1385297,Q676899,Italy men's national association football team,1953-01-01T00:00:00Z,1957-01-01T00:00:00Z,Italy
Q1471056,Q644165,33 FC,1918-01-01T00:00:00Z,1923-01-01T00:00:00Z,Hungary
Q1471056,Q8408,Modena F.C.,1923-01-01T00:00:00Z,1924-01-01T00:00:00Z,Italy
Q1471056,Q777337,Aurora Pro Patria 1919,1924-01-01T00:00:00Z,1925-01-01T00:00:00Z,Italy
Q1471056,Q289289,A.C. Legnano,1925-01-01T00:00:00Z,1926-01-01T00:00:00Z,Italy
Q1471056,Q777337,Aurora Pro Patria 1919,1926-01-01T00:00:00Z,1927-01-01T00:00:00Z,Italy
Q726034,Q2768,Torino FC,1978-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q726034,Q297416,A.S.D. Biellese 1902,1979-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q726034,Q8476,AS Reggina 1914,1980-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q726034,Q16348,FC Alessandria,1982-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q726034,Q2609,SS Lazio,1986-01-01T00:00:00Z,1988-01-01T00:00:00Z,Italy
Q726034,Q8428,Calcio Padova,1988-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q726034,Q8643,Vicenza Calcio,1990-01-01T00:00:00Z,1991-01-01T00:00:00Z,Italy
Q726034,Q29400,Taranto Sport,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,Italy
Q726034,Q3626910,Associazione Sportiva Dilettantistica Saviglianese Calcio,1993-01-01T00:00:00Z,1995-01-01T00:00:00Z,Italy
Q681381,Q266962,Wiener Sport-Club,,,Austria
Q681381,Q875889,Vienna Sportclub,1909-01-01T00:00:00Z,1919-01-01T00:00:00Z,Austria
Q2409891,Q3625876,Associazione Calcio Dilettantistica Molfetta Sportiva,1933-01-01T00:00:00Z,1934-01-01T00:00:00Z,Italy
Q2409891,Q845043,Frosinone Calcio,1934-01-01T00:00:00Z,1935-01-01T00:00:00Z,Italy
Q2409891,Q737832,Montevarchi Calcio Aquila 1902,1935-01-01T00:00:00Z,1936-01-01T00:00:00Z,Italy
Q2409891,Q2457991,Potenza Calcio,1936-01-01T00:00:00Z,1937-01-01T00:00:00Z,Italy
Q2409891,Q39052565,Associazione Sportiva Siracusa,1938-01-01T00:00:00Z,1945-01-01T00:00:00Z,Italy
Q2409891,Q29390,A.C.R. Messina,1945-01-01T00:00:00Z,1947-01-01T00:00:00Z,Italy
Q986195,Q8455,F.C. Pro Vercelli 1892,1908-01-01T00:00:00Z,1921-01-01T00:00:00Z,Italy
Q986195,Q676899,Italy men's national association football team,1911-01-01T00:00:00Z,1920-01-01T00:00:00Z,Italy
Q986195,Q8408,Modena F.C.,1915-01-01T00:00:00Z,1917-01-01T00:00:00Z,Italy
Q986195,Q8455,F.C. Pro Vercelli 1892,1924-01-01T00:00:00Z,1925-01-01T00:00:00Z,Italy
Q1279343,Q1082290,FC Matera,1975-01-01T00:00:00Z,1977-01-01T00:00:00Z,Italy
Q1279343,Q2247329,F.B. Brindisi 1912,1977-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q1279343,Q1082290,FC Matera,1978-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q1279343,Q1026324,S.S. Chieti Calcio,1979-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q1279343,Q1082290,FC Matera,1981-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q1279343,Q847587,U.S. Salernitana 1919,1981-01-01T00:00:00Z,1981-01-01T00:00:00Z,Italy
Q1279343,Q3922221,Pro Italia Galatina,1986-01-01T00:00:00Z,1987-01-01T00:00:00Z,Italy
Q1279343,Q6767,US Livorno 1915,1986-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q1613796,Q2052,ACF Fiorentina,1965-01-01T00:00:00Z,1972-01-01T00:00:00Z,Italy
Q1613796,Q922698,Italy national under-21 football team,1967-01-01T00:00:00Z,1967-01-01T00:00:00Z,Italy
Q1613796,Q676899,Italy men's national association football team,1969-01-01T00:00:00Z,1974-01-01T00:00:00Z,Italy
Q1613796,Q1543,AC Milan,1972-01-01T00:00:00Z,1976-01-01T00:00:00Z,Italy
Q1613796,Q2641,SSC Napoli,1976-01-01T00:00:00Z,1978-01-01T00:00:00Z,Italy
Q1613796,Q1457,U.C. Sampdoria,1978-01-01T00:00:00Z,1979-01-01T00:00:00Z,Italy
Q1613796,Q1893,Bologna F.C. 1909,1979-01-01T00:00:00Z,1980-01-01T00:00:00Z,Italy
Q1613796,Q289713,Rimini FC,1980-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q1613796,Q4006951,San Frediano Rondinella S.S.,1982-01-01T00:00:00Z,1983-01-01T00:00:00Z,Italy
Q1613796,Q1968424,S.S.D. Massese,1983-01-01T00:00:00Z,1985-01-01T00:00:00Z,Italy
Q742534,Q29400,Taranto Sport,1981-01-01T00:00:00Z,1982-01-01T00:00:00Z,Italy
Q742534,Q16348,FC Alessandria,1982-01-01T00:00:00Z,1986-01-01T00:00:00Z,Italy
Q742534,Q2609,SS Lazio,1986-01-01T00:00:00Z,1993-01-01T00:00:00Z,Italy
Q742534,Q676899,Italy men's national association football team,1990-01-01T00:00:00Z,1990-01-01T00:00:00Z,Italy
Q742534,Q2768,Torino FC,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,Italy
